/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000517-5-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000378-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001582-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-027669-1.jpg,477,224,501,242,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001876-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002344-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001727-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-045100-2.jpg,1414,206,1449,236,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000067-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h-10-2.jpg,1688,235,1720,272,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000105-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000135-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h217-1.jpg,2205,281,2226,299,Porosity,2291,288,2316,305,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001758-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002260-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000465-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001475-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/6054-031127-1.jpg,2387,203,2440,238,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000161-A1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001672-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h157-3.jpg,843,100,883,126,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001553-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h88-2.jpg,1490,180,1548,201,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/6054-011435-A1-1-1-1.jpg,2820,129,2855,162,Porosity,1953,236,2044,265,Slag,640,310,764,348,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002300-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002076-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001252-3-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j103-1.jpg,1366,200,1781,223,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002523-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002388-5-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h175-3.jpg,1693,183,1719,209,Porosity,213,186,232,207,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j54-1.jpg,2404,332,2668,368,Slag,2109,356,2380,392,Others,1928,359,2063,382,Others,1839,361,1914,380,Others,1320,362,1464,377,Slag,566,315,682,334,Slag,791,335,860,356,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-003873-1.jpg,735,169,883,189,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002184-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s34-3.jpg,921,90,950,115,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h222-2.jpg,1420,127,1501,145,Slag,1551,134,1653,155,Slag,1711,140,1837,163,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000533-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002369-1-4.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000083-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000402-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000240-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-015514-1.jpg,10,324,28,336,Porosity,1762,366,1793,389,Porosity,1900,302,1922,321,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001573-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000245-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001620-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002259-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h-15-1.jpg,1922,225,1960,263,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-009341-1-1.jpg,1564,302,1594,330,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002328-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001434-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002065-A1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h61-1.jpg,988,313,1015,341,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/6054-006186-1.jpg,336,298,497,358,Slag,1471,306,1576,328,Slag,1126,346,1366,383,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000162-5.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001181-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000476-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-008757-A1R1-1.jpg,2221,176,2247,204,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001933-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Slag/6054-009348-2.jpg,1405,274,1763,337,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/6054-036430-1.jpg,1031,229,1518,277,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001933-4.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h212-3.jpg,2089,222,2109,243,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000473-3-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s103-2.jpg,1973,243,2007,268,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002530-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002025-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001872-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s53-3.jpg,377,190,495,209,Slag,291,107,465,146,Others
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001550-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000154-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000347-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-009650-1.jpg,1584,338,1632,380,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000106-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002096-5-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000098-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001861-3-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s73-1.jpg,1126,137,1142,154,Porosity,912,145,954,178,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000167-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-003094-A1-1.jpg,2820,466,2861,492,Porosity,1889,403,3618,464,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Slag/6054-005296-R1-1.jpg,1197,346,1337,375,Slag,485,327,638,369,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000473-2-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000059-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-027671-1.jpg,1923,146,1959,181,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h90-1.jpg,397,75,415,93,Porosity,891,150,935,162,Slag,2720,213,2740,230,Porosity,2910,259,2923,270,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002397-A1-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s129-3.jpg,530,175,557,193,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000180-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002455-A2-1-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001838-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h73-2.jpg,732,138,784,184,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j130-3.jpg,648,173,708,192,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-005229-1.jpg,1492,315,1511,332,Porosity,2141,258,2164,275,Porosity,2703,317,2726,334,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000321-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000508-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000091-4-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001770-4.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001527-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h53-3.jpg,1221,110,1249,137,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002009-3-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002098-2-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000409-4.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-003094-2.jpg,1050,281,1061,293,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001772-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000188-4-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001562-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001936-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000517-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002515-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h194-2.jpg,343,241,768,271,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001424-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h126-2.jpg,745,186,826,208,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j37-1.jpg,2181,266,2450,301,Slag,2544,255,2850,298,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000230-2-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002422-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001631-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000100-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002388-2-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001620-2-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Slag/s1-1.jpg,1071,290,1230,320,Slag,1559,298,1788,351,Slag,313,260,445,301,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-037712-2-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002334-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s112-2.jpg,1318,193,1342,211,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000493-2-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j69-2.jpg,2274,197,2454,235,Slag,867,124,1191,192,Others,567,137,805,198,Others
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002098-3-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000348-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000389-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h220-3.jpg,399,114,419,135,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000492-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001214-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000189-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002244-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000227-3-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002179-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000366-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002076-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002315-A2-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h198-1.jpg,1786,242,1826,275,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Slag/s1-2.jpg,1062,240,1141,256,Slag,1181,234,1239,260,Slag,1598,215,1750,251,Slag,244,248,588,286,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002388-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j52-2.jpg,215,168,263,203,Slag,281,183,441,207,Slag,441,172,493,195,Slag,744,172,810,202,Slag,1461,181,1530,198,Slag,1601,186,1660,209,Slag,1890,190,1962,210,Slag,2017,192,2142,220,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-018029-A1-1-1.jpg,1637,292,1667,325,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002102-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s71-1.jpg,1608,65,1633,93,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001451-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000471-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002167-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Slag/s30-2.jpg,89,312,272,367,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h104-2.jpg,548,171,573,195,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h230-1.jpg,986,193,1004,208,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h194-1.jpg,637,200,1064,227,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000475-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000409-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001620-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-006186-2.jpg,341,317,437,344,Slag,558,316,2205,361,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000512-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002176-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002241-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/6054-003044-1.jpg,2684,279,2711,306,Porosity,2294,310,2320,336,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h132-3.jpg,310,159,349,185,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h-8-2.jpg,607,155,752,179,Slag,1635,155,1653,173,Porosity,2095,175,2110,194,Porosity,1947,187,1962,203,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002190-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h151-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001439-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001478-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000406-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002522-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h110-2.jpg,547,194,578,227,Porosity,1944,236,2557,269,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002347-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/s43-3.jpg,514,131,541,158,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001449-3-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j13-3.jpg,3376,222,3482,257,Others,1785,269,2400,334,Others
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000164-2-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h83-2.jpg,1985,234,2118,264,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001564-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001473-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000219-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000080-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000230-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001418-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000521.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001598-1-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001267-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002019-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000515-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001326-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j52-1.jpg,2432,234,2810,265,Slag,2100,241,2186,267,Slag,966,228,1069,249,Slag,771,221,940,241,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001855-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/j18-1.jpg,2237,373,2358,408,Slag,1214,408,1235,426,Porosity,487,380,508,400,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002005-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001283-2-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h227-3.jpg,1928,202,1953,226,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-000443-1-1.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002174-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002300-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Others/6054-010298-1.jpg,1374,256,1492,289,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001934-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002385-3.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h76-1.jpg,259,222,355,254,Slag,840,274,948,305,Slag,1554,315,1590,344,Porosity,2419,278,2606,324,Slag
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Porosity/h38-2.jpg,92,154,113,177,Porosity,577,184,608,214,Porosity
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-001723-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002398-A2-1-2.jpg,,,,,
/home/irteam/junghye-dcloud-dir/pathfinder/data_contrast/before/Image/Normal/6054-002029-3.jpg,,,,,
