dataset,image_number,image_name,bndbox,labels,img_shape
Normal,1318,6054-000492-1.jpg,[],[3],[]
Normal,1525,6054-001214-1-3.jpg,[],[3],[]
Normal,577,6054-000189-1-3.jpg,[],[3],[]
Normal,3901,6054-002244-2.jpg,[],[3],[]
Normal,716,6054-000227-3-1.jpg,[],[3],[]
Normal,3751,6054-002179-2.jpg,[],[3],[]
Normal,917,6054-000366-2.jpg,[],[3],[]
Normal,3463,6054-002076-1-2.jpg,[],[3],[]
Normal,4076,6054-002315-A2-3.jpg,[],[3],[]
Porosity,6130,h198-1.jpg,"[[1786, 242, 1826, 275]]",[1],"['2804', '504']"
Slag,6884,s1-2.jpg,"[[1062, 240, 1141, 256], [1181, 234, 1239, 260], [1598, 215, 1750, 251], [244, 248, 588, 286]]","[2, 2, 2, 2]","['3005', '556']"
Normal,4258,6054-002388-2-2.jpg,[],[3],[]
Others,5230,j52-2.jpg,"[[215, 168, 263, 203], [281, 183, 441, 207], [441, 172, 493, 195], [744, 172, 810, 202], [1461, 181, 1530, 198], [1601, 186, 1660, 209], [1890, 190, 1962, 210], [2017, 192, 2142, 220]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2925', '439']"
Porosity,5641,6054-018029-A1-1-1.jpg,"[[1637, 292, 1667, 325]]",[1],"['2845', '818']"
Normal,3534,6054-002102-1.jpg,[],[3],[]
Porosity,6751,s71-1.jpg,"[[1608, 65, 1633, 93]]",[1],"['2497', '424']"
Normal,2016,6054-001451-1-2.jpg,[],[3],[]
Normal,1187,6054-000471-2.jpg,[],[3],[]
Normal,3668,6054-002167-1-2.jpg,[],[3],[]
Slag,6948,s30-2.jpg,"[[89, 312, 272, 367]]",[2],"['1561', '559']"
Porosity,5847,h104-2.jpg,"[[548, 171, 573, 195]]",[1],"['1325', '436']"
Porosity,6235,h230-1.jpg,"[[986, 193, 1004, 208]]",[1],"['1333', '482']"
Porosity,6118,h194-1.jpg,"[[637, 200, 1064, 227]]",[2],"['1419', '469']"
Normal,1282,6054-000475-3.jpg,[],[3],[]
Normal,1041,6054-000409-2.jpg,[],[3],[]
Normal,2422,6054-001620-1-2.jpg,[],[3],[]
Porosity,5536,6054-006186-2.jpg,"[[341, 317, 437, 344], [558, 316, 2205, 361]]","[2, 2]","['2592', '809']"
Normal,1382,6054-000512-2.jpg,[],[3],[]
Normal,3737,6054-002176-2-2.jpg,[],[3],[]
Normal,3893,6054-002241-2.jpg,[],[3],[]
Porosity,5471,6054-003044-1.jpg,"[[2684, 279, 2711, 306], [2294, 310, 2320, 336]]","[1, 1]","['3003', '821']"
Porosity,5932,h132-3.jpg,"[[310, 159, 349, 185]]",[1],"['1478', '302']"
Porosity,5829,h-8-2.jpg,"[[607, 155, 752, 179], [1635, 155, 1653, 173], [2095, 175, 2110, 194], [1947, 187, 1962, 203]]","[2, 1, 1, 1]","['2779', '378']"
Normal,3776,6054-002190-2.jpg,[],[3],[]
Porosity,5985,h151-1.jpg,[],[3],"['2615', '444']"
Normal,1983,6054-001439-3.jpg,[],[3],[]
Normal,2103,6054-001478-2-2.jpg,[],[3],[]
Normal,1018,6054-000406-3.jpg,[],[3],[]
Normal,4599,6054-002522-1.jpg,[],[3],[]
Porosity,5865,h110-2.jpg,"[[547, 194, 578, 227], [1944, 236, 2557, 269]]","[1, 2]","['2903', '486']"
Normal,4170,6054-002347-2-2.jpg,[],[3],[]
Porosity,6681,s43-3.jpg,"[[514, 131, 541, 158]]",[1],"['1880', '402']"
Normal,2014,6054-001449-3-2.jpg,[],[3],[]
Others,4964,j13-3.jpg,"[[3376, 222, 3482, 257], [1785, 269, 2400, 334]]","[0, 0]","['4968', '749']"
Normal,453,6054-000164-2-3.jpg,[],[3],[]
Porosity,6449,h83-2.jpg,"[[1985, 234, 2118, 264]]",[2],"['2312', '434']"
Normal,2225,6054-001564-2.jpg,[],[3],[]
Normal,2085,6054-001473-2.jpg,[],[3],[]
Normal,679,6054-000219-3.jpg,[],[3],[]
Normal,147,6054-000080-3.jpg,[],[3],[]
Normal,745,6054-000230-1-3.jpg,[],[3],[]
Normal,1912,6054-001418-2.jpg,[],[3],[]
Normal,1425,6054-000521.jpg,[],[3],[]
Normal,2326,6054-001598-1-3.jpg,[],[3],[]
Normal,1698,6054-001267-3.jpg,[],[3],[]
Normal,3263,6054-002019-1.jpg,[],[3],[]
Normal,1390,6054-000515-1-1.jpg,[],[3],[]
Normal,1753,6054-001326-1.jpg,[],[3],[]
Others,5229,j52-1.jpg,"[[2432, 234, 2810, 265], [2100, 241, 2186, 267], [966, 228, 1069, 249], [771, 221, 940, 241]]","[2, 2, 2, 2]","['2925', '439']"
Normal,2954,6054-001855-2.jpg,[],[3],[]
Others,5112,j18-1.jpg,"[[2237, 373, 2358, 408], [1214, 408, 1235, 426], [487, 380, 508, 400]]","[2, 1, 1]","['4886', '679']"
Normal,3187,6054-002005-3.jpg,[],[3],[]
Normal,1722,6054-001283-2-2.jpg,[],[3],[]
Porosity,6225,h227-3.jpg,"[[1928, 202, 1953, 226]]",[1],"['2890', '547']"
Normal,1104,6054-000443-1-1.jpg,[],[3],[]
Normal,3716,6054-002174-1-2.jpg,[],[3],[]
Normal,4021,6054-002300-2.jpg,[],[3],[]
Others,4783,6054-010298-1.jpg,"[[1374, 256, 1492, 289]]",[2],"['3029', '813']"
Normal,3105,6054-001934-3.jpg,[],[3],[]
Normal,4249,6054-002385-3.jpg,[],[3],[]
Porosity,6427,h76-1.jpg,"[[259, 222, 355, 254], [840, 274, 948, 305], [1554, 315, 1590, 344], [2419, 278, 2606, 324]]","[2, 2, 1, 2]","['2907', '459']"
Porosity,6318,h38-2.jpg,"[[92, 154, 113, 177], [577, 184, 608, 214]]","[1, 1]","['2714', '491']"
Normal,2667,6054-001723-1-2.jpg,[],[3],[]
Normal,4301,6054-002398-A2-1-2.jpg,[],[3],[]
Normal,3309,6054-002029-3.jpg,[],[3],[]
Normal,3972,6054-002268-3.jpg,[],[3],[]
Porosity,5914,h126-3.jpg,"[[540, 183, 654, 208]]",[2],"['1402', '451']"
Normal,554,6054-000182-3.jpg,[],[3],[]
Porosity,6586,s133-2.jpg,"[[536, 168, 572, 192]]",[1],"['1923', '468']"
Normal,1167,6054-000464-1.jpg,[],[3],[]
Others,5046,j16-1.jpg,"[[3110, 374, 3141, 396], [3282, 372, 3311, 393], [3914, 326, 3944, 355], [2683, 437, 2710, 468], [2819, 392, 2841, 414], [1210, 379, 1287, 407], [402, 424, 464, 448], [260, 410, 377, 439], [4117, 256, 4453, 287], [3527, 285, 3716, 318], [3744, 269, 4029, 302], [2568, 330, 2942, 359], [3037, 297, 3481, 329]]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]","['4867', '676']"
Normal,711,6054-000227-1-3.jpg,[],[3],[]
Normal,3478,6054-002096-3-3.jpg,[],[3],[]
Normal,3541,6054-002104-2.jpg,[],[3],[]
Porosity,6088,h184-3.jpg,"[[2493, 273, 2540, 304]]",[1],"['4570', '777']"
Porosity,6628,s22-3.jpg,"[[1265, 192, 1297, 221]]",[1],"['3034', '402']"
Others,5006,j147-3.jpg,"[[731, 69, 920, 104]]",[2],"['2927', '377']"
Others,5244,j57-1.jpg,"[[369, 197, 536, 226], [609, 211, 697, 229], [724, 212, 770, 231], [829, 225, 1174, 243], [1264, 232, 1391, 249], [1451, 214, 1727, 246], [1764, 214, 1943, 233], [1992, 207, 2101, 228], [2138, 186, 2457, 220], [2586, 167, 2876, 198]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2944', '489']"
Normal,660,6054-000216-2.jpg,[],[3],[]
Normal,3730,6054-002175-3-3.jpg,[],[3],[]
Normal,1703,6054-001268-2-2.jpg,[],[3],[]
Porosity,6157,h206-1.jpg,"[[1080, 204, 1160, 223]]",[2],"['2180', '388']"
Normal,817,6054-000252-3.jpg,[],[3],[]
Porosity,5796,h-13-2-3.jpg,"[[2687, 58, 2717, 89]]",[1],"['4620', '787']"
Normal,2545,6054-001646-3.jpg,[],[3],[]
Normal,877,6054-000322-1.jpg,[],[3],[]
Porosity,6794,s84-2.jpg,"[[741, 221, 777, 237]]",[2],"['1845', '484']"
Normal,916,6054-000366-1.jpg,[],[3],[]
Normal,2961,6054-001857-1.jpg,[],[3],[]
Porosity,6246,h235-3.jpg,"[[916, 56, 957, 93]]",[1],"['1400', '386']"
Normal,203,6054-000092-1-1.jpg,[],[3],[]
Porosity,5661,6054-021053-2.jpg,"[[1410, 184, 1441, 209]]",[1],"['2917', '787']"
Porosity,6537,s112-3.jpg,"[[199, 193, 223, 213]]",[1],"['1544', '316']"
Porosity,6436,h79-1.jpg,"[[1910, 260, 1942, 286]]",[1],"['2894', '504']"
Normal,1658,6054-001255-2.jpg,[],[3],[]
Normal,2115,6054-001505-3.jpg,[],[3],[]
Others,5089,j172-2.jpg,"[[587, 165, 1440, 247], [1452, 191, 2721, 318]]","[2, 2]","['2920', '453']"
Others,4752,6054-003094-A1R1-1.jpg,"[[1728, 220, 2178, 260], [1073, 247, 1205, 273], [360, 222, 832, 269]]","[2, 2, 2]","['3062', '884']"
Porosity,5489,6054-003142-1.jpg,"[[1068, 378, 1094, 403], [1350, 365, 1381, 389]]","[1, 1]","['3052', '825']"
Normal,1530,6054-001214-2.jpg,[],[3],[]
Others,5303,j74-3.jpg,"[[2339, 240, 2395, 265]]",[2],"['2916', '509']"
Porosity,5999,h155-3.jpg,"[[1377, 179, 1446, 204]]",[2],"['2457', '532']"
Porosity,6520,s107-3.jpg,"[[2311, 214, 2366, 248]]",[2],"['2758', '491']"
Normal,1942,6054-001427-1-1.jpg,[],[3],[]
Normal,1026,6054-000408-1.jpg,[],[3],[]
Normal,266,6054-000098-1.jpg,[],[3],[]
Others,4869,j101-1.jpg,"[[1325, 212, 2356, 305], [2529, 331, 2561, 356]]","[2, 1]","['2902', '470']"
Porosity,6779,s8-2.jpg,"[[168, 163, 203, 197]]",[1],"['1214', '330']"
Normal,1125,6054-000444-2.jpg,[],[3],[]
Porosity,5522,6054-005229-R1-1-1.jpg,"[[2159, 256, 2185, 278]]",[1],"['3033', '830']"
Porosity,5532,6054-006125-1.jpg,"[[1661, 275, 1686, 301]]",[1],"['3020', '828']"
Slag,6960,s36-2.jpg,"[[154, 183, 884, 257], [1202, 200, 1451, 268], [1756, 235, 1942, 283], [2519, 270, 2749, 311]]","[2, 2, 2, 2]","['3005', '572']"
Normal,3801,6054-002208-1-3.jpg,[],[3],[]
Normal,676,6054-000219-3-1.jpg,[],[3],[]
Slag,6907,s18-1.jpg,"[[133, 269, 239, 307], [256, 284, 439, 309], [1141, 255, 1232, 284]]","[2, 2, 2]","['2138', '515']"
Normal,1290,6054-000476-1-2.jpg,[],[3],[]
Normal,3894,6054-002241-3.jpg,[],[3],[]
Normal,1241,6054-000474-14-1.jpg,[],[3],[]
Porosity,5705,6054-027817-1.jpg,"[[794, 245, 836, 258]]",[2],"['1789', '802']"
Normal,102,6054-000062-1-1.jpg,[],[3],[]
Normal,1892,6054-001405-2.jpg,[],[3],[]
Normal,2734,6054-001741-2.jpg,[],[3],[]
Normal,2505,6054-001637-1-3.jpg,[],[3],[]
Normal,487,6054-000168-2.jpg,[],[3],[]
Porosity,6234,h23-3.jpg,"[[303, 246, 340, 274]]",[1],"['2959', '519']"
Normal,567,6054-000188-2.jpg,[],[3],[]
Normal,3165,6054-002002-2.jpg,[],[3],[]
Normal,473,6054-000165-4.jpg,[],[3],[]
Normal,2935,6054-001852-2.jpg,[],[3],[]
Normal,3051,6054-001885-2.jpg,[],[3],[]
Normal,4018,6054-002299-2.jpg,[],[3],[]
Normal,2211,6054-001561-3-1.jpg,[],[3],[]
Normal,1842,6054-001379-2.jpg,[],[3],[]
Others,5110,j179-2.jpg,"[[658, 132, 797, 177], [1478, 150, 2638, 198]]","[2, 2]","['2669', '505']"
Normal,3739,6054-002176-2.jpg,[],[3],[]
Normal,243,6054-000094-3-3.jpg,[],[3],[]
Porosity,5946,h137-2.jpg,"[[557, 175, 578, 195], [2043, 303, 2083, 335]]","[1, 1]","['2917', '538']"
Normal,3791,6054-002195-1.jpg,[],[3],[]
Porosity,6555,s118-3.jpg,"[[563, 97, 583, 116]]",[1],"['1831', '420']"
Normal,4455,6054-002454-A1-3.jpg,[],[3],[]
Porosity,6304,h33-2.jpg,"[[1231, 234, 1246, 246]]",[1],"['2553', '366']"
Others,5132,j185-3.jpg,"[[732, 193, 788, 221], [919, 192, 1002, 222]]","[2, 2]","['1562', '434']"
Normal,1520,6054-001212-1.jpg,[],[3],[]
Normal,2834,6054-001823-1.jpg,[],[3],[]
Porosity,5384,6054-000391-1.jpg,"[[535, 269, 1272, 320], [1742, 227, 1788, 268]]","[2, 2]","['3017', '873']"
Normal,2172,6054-001550-2.jpg,[],[3],[]
Normal,204,6054-000092-1-2.jpg,[],[3],[]
Normal,4393,6054-002426-2.jpg,[],[3],[]
Porosity,5631,6054-017502-1.jpg,"[[923, 155, 947, 180]]",[1],"['1465', '775']"
Normal,3107,6054-001935-1-2.jpg,[],[3],[]
Normal,3139,6054-001939-1-1.jpg,[],[3],[]
Slag,6870,6054-009348-1.jpg,"[[1655, 149, 1719, 200]]",[2],"['3023', '814']"
Normal,1681,6054-001257-6-3.jpg,[],[3],[]
Normal,4580,6054-002512-1.jpg,[],[3],[]
Normal,1184,6054-000471-2-1.jpg,[],[3],[]
Normal,3855,6054-002225-2.jpg,[],[3],[]
Normal,2862,6054-001830-1-1.jpg,[],[3],[]
Normal,4408,6054-002433-2.jpg,[],[3],[]
Others,4744,6054-003023-1.jpg,"[[2460, 225, 2532, 259], [2560, 220, 2648, 250], [1645, 286, 1878, 328], [1943, 263, 2125, 299], [2166, 252, 2337, 282], [2363, 245, 2425, 267], [1507, 301, 1588, 330], [942, 313, 989, 345], [1014, 313, 1249, 344], [183, 287, 253, 316], [275, 297, 398, 327], [423, 306, 555, 327], [620, 313, 733, 341], [772, 318, 900, 343]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3051', '835']"
Others,4717,6054-002326-1.jpg,"[[1436, 322, 1586, 383]]",[2],"['2537', '1399']"
Normal,3957,6054-002265-1-1.jpg,[],[3],[]
Others,5054,j161-3.jpg,"[[1226, 115, 1298, 139], [1315, 116, 1387, 138], [1019, 158, 1109, 180], [1136, 152, 1211, 178]]","[0, 0, 0, 0]","['2597', '356']"
Normal,3004,6054-001870-2.jpg,[],[3],[]
Others,5083,j170-2.jpg,"[[151, 251, 545, 287], [643, 209, 1343, 257], [1533, 195, 2434, 238]]","[2, 2, 2]","['2669', '441']"
Normal,743,6054-000230-1-1.jpg,[],[3],[]
Normal,20,6054-000038-2-2.jpg,[],[3],[]
Normal,4309,6054-002406-2.jpg,[],[3],[]
Normal,2138,6054-001533-3.jpg,[],[3],[]
Others,4926,j119-1.jpg,"[[1366, 183, 1388, 207], [1375, 218, 1403, 238], [1501, 197, 1802, 227]]","[1, 1, 2]","['2852', '485']"
Normal,4525,6054-002490-3.jpg,[],[3],[]
Normal,27,6054-000040-3.jpg,[],[3],[]
Others,5028,j154-1.jpg,"[[627, 220, 760, 260], [820, 236, 984, 266], [1146, 237, 2177, 279]]","[2, 2, 2]","['2454', '428']"
Normal,4240,6054-002380-3.jpg,[],[3],[]
Normal,4284,6054-002393-A2-2-2.jpg,[],[3],[]
Porosity,5877,h114-2.jpg,"[[1343, 266, 1382, 304]]",[1],"['4477', '751']"
Normal,4311,6054-002407-1-1.jpg,[],[3],[]
Normal,3580,6054-002119-2.jpg,[],[3],[]
Porosity,6331,h42-3.jpg,[],[3],"['2317', '459']"
Normal,2087,6054-001473-3-2.jpg,[],[3],[]
Normal,4305,6054-002402-1.jpg,[],[3],[]
Normal,2630,6054-001703-1.jpg,[],[3],[]
Normal,448,6054-000164-1-3.jpg,[],[3],[]
Normal,1021,6054-000407-2.jpg,[],[3],[]
Porosity,5728,6054-035413-1.jpg,"[[407, 199, 423, 214], [395, 244, 411, 255], [411, 261, 424, 273], [1105, 159, 1118, 171]]","[1, 1, 1, 1]","['1585', '815']"
Normal,1218,6054-000473-2-2.jpg,[],[3],[]
Normal,2508,6054-001637-3.jpg,[],[3],[]
Porosity,5424,6054-002304-2.jpg,"[[478, 258, 503, 282]]",[1],"['1530', '847']"
Normal,1227,6054-000474-1-3.jpg,[],[3],[]
Slag,6882,6054-044655-1-1.jpg,"[[1068, 247, 1175, 281], [1959, 267, 2046, 307]]","[2, 2]","['2203', '1006']"
